x	MP_E1053_SKQ2021	MP_E1054_SKQ2021	MP_E1055_SKQ2021	MP_E1056_SKQ2021	MP_E1057_SKQ2021	MP_E1058_SKQ2021	MP_E1059_SKQ2021	MP_E1060_SKQ2021	MP_E1061_SKQ2021	MP_E1062_SKQ2021	MP_E1063_SKQ2021	MP_E1064_SKQ2021	MP_E1065_SKQ2021	MP_E1066_SKQ2021	MP_E1067_SKQ2021	MP_E1068_SKQ2021	MP_E1069_SKQ2021	MP_E1070_SKQ2021	MP_E1071_SKQ2021	MP_E1072_SKQ2021	MP_E1073_SKQ2021	MP_E1074_SKQ2021	MP_E1075_SKQ2021	MP_E1076_SKQ2021	MP_E1077_SKQ2021	MP_E1078_SKQ2021	MP_E1079_SKQ2021	MP_E1080_SKQ2021	MP_E1081_SKQ2021	MP_E1082_SKQ2021	MP_E1083_SKQ2021	MP_E1084_SKQ2021	MP_E1085_SKQ2021	MP_E1086_SKQ2021	MP_E1087_SKQ2021	MP_E1088_SKQ2021	MP_E1089_SKQ2021	MP_E1090_SKQ2021	MP_E1091_SKQ2021	MP_E1092_SKQ2021	MP_E1093_SKQ2021	MP_E1094_SKQ2021	MP_E1095_SKQ2021	MP_E1096_SKQ2021	MP_E1097_SKQ2021	MP_E1098_SKQ2021	MP_E1099_SKQ2021	MP_E1100_SKQ2021	MP_E1101_SKQ2021	MP_E1102_SKQ2021	MP_E1103_SKQ2021	MP_E1104_SKQ2021	MP_E1105_SKQ2021	MP_E1106_SKQ2021	MP_E1107_SKQ2021	MP_E1108_SKQ2021	MP_E1109_SKQ2021	MP_E1110_SKQ2021	MP_E1111_SKQ2021	MP_E1112_SKQ2021	MP_E1113_SKQ2021	MP_E1114_SKQ2021	MP_E1115_SKQ2021	MP_E1116_SKQ2021	MP_E1117_SKQ2021	MP_E1118_SKQ2021	MP_E1119_SKQ2021	MP_E1120_SKQ2021	MP_E1121_SKQ2021	MP_E1122_SKQ2021	MP_E1123_SKQ2021	MP_E1124_SKQ2021	MP_E1125_SKQ2021	MP_E1126_SKQ2021	MP_E1127_SKQ2021	MP_E1128_SKQ2021	MP_E1129_SKQ2021	MP_E1130_SKQ2021	MP_E1131_SKQ2021	MP_E1132_SKQ2021	MP_E1133_SKQ2021	MP_E1134_SKQ2021	MP_E1135_SKQ2021	MP_E1136_SKQ2021	MP_E1137_SKQ2021	MP_E1138_SKQ2021	MP_E1139_SKQ2021	MP_E1140_SKQ2021	MP_E1141_SKQ2021	MP_E1142_SKQ2021	MP_E1143_SKQ2021	MP_E1144_SKQ2021	MP_E1145_SKQ2021	MP_E1146_SKQ2021
ASV_1005	0.163554586343192	1.63051522914888	0.989834135901552	32.1635978311728	4.28887443070917	0.357653791130186	28.6599690108462	4.2305551338495	0.486004409112165	1.07157506152584	0.575800281860278	0.0156473533619456	63.8575128841892	53.5070273137099	1.8093579315826	55.9734120072513	58.6853643259795	3.74171477442805	17.8922865305259	19.4463177771783	7.3384565429159	7.29087812263437	12.276699540238	11.0640923917835	1.80999131365776	0.915993507826054	1.3561792360605	0.125231196054254	0.400581374738559	0.938152767428509	1.35632559067254	0.195787081548816	0.816194780042424	1.34039384411716	0.45749581239531	1.04611992405218	0.662991056526894	0.756492407785431	2.85478699038021	3.62999098138887	1.59553452939329	0.0760251810233731	0.949378893572574	0.754524138760296	0.668017546594224	2.05300248976664	0.281439570695287	0.367504394074277	0.342649613137534	0.15282352592065	0.117745564917055	0.341288235743575	0.1885458402074	0.329546240176987	0.41330398630472	0.190616172519119	0.905020256343434	0.151124216734243	0.0893671687363855	0.40472453952259	0.335271872119999	0.187272794036647	0	0.3108238515227	0.291750186279346	0.241439634976009	0.0972930091230906	0.13402541939734	0.593366915375778	0.106051424119124	0.0738951571099273	0.271629248052884	0.236123609884167	0.104330139136076	0.453922992972188	0.353481795687522	0.480286102736892	0.211945380633057	0.129236071223435	0.0355864436582864	0.21563487021644	0.462288379894124	0.166615400389624	0.0978556123568018	0.160820952672691	0.367460368752943	0.235039126273715	0.289068342814887	0.134217464248622	0.198624904507257	0.213990677305376	0.262912097415851	0.0596668600314908	0.0492583193560254
ASV_1015	40.9174200778399	44.6512951892969	60.1545999831038	43.1040651749099	47.2661027976578	47.9121959942775	45.469085819963	64.9764688021861	61.3701650076825	75.1025430680886	75.3774914435273	76.4060264663805	29.675024700259	36.9828957836118	74.5709116120195	37.2480716596168	33.3982879810704	43.1473166559761	65.3317109300603	67.1668465066091	70.7219396038532	82.8822861468584	77.8998350472046	75.321049692909	67.1050239379432	62.5972426916404	55.3047404063205	54.9803483353884	82.7714559183239	73.3542626094817	64.0718780032276	87.7510707106022	78.8373451381844	84.5997623095091	91.0783082077052	89.2239848104367	85.9033828658249	86.3558461689609	36.8502061383417	38.9583504140362	39.9663671451582	52.8949832651888	53.4002312828739	59.3744363614501	53.3846222360774	60.9338734860953	80.7848226784881	54.449998858682	65.9750513184904	59.7317427816849	26.1447485478047	35.488882663067	24.2795620594348	37.8978176203535	31.9711420885302	32.8640654066096	36.6604278708332	27.8713601179506	30.1576958164994	62.2422290135183	58.6471541615025	57.3568831931847	53.4591194968553	56.8841311519558	57.1725418997345	53.9750580580478	50.6320303554188	48.7761661915201	55.7714401141284	44.2927019305688	42.7985309201601	70.286045816558	52.8875605789156	53.2110011309738	52.8622173408315	54.3346838150656	49.9009871726665	74.4414718043153	87.4217781674174	82.5479893659333	36.413661050616	38.7997274490277	29.1487234697016	27.6568642337737	24.3356563026497	25.5172604813915	44.5624331475539	50.9205650277724	36.325796916194	33.3668012659609	35.0944710780817	37.8524232884768	48.361647468302	51.3595919665293
ASV_1018	0.00302878863598504	0.00341588385994876	0.00422404325420292	0	0.0676642810670137	0.0581187410586552	0	0	0.0367426013761774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0167901050314348	0.00888715095714616	0	0	0.00366465924776761	0	0	0	0	0	0.00489985912905004	0	0	0	0.0245962121833238	0.00506518898220093	0	0	0.00150303613298864	0.0155870760871986	0	0.00291647223518432	0.0182610879043119	0.0205273961787463	0.059348942105107	0	0.00764078139724422	0	0	0	0	0	0	0.020479976168755	0.00825968448005286	0.00953379731146916	0.0367201556934601	0	0.0336632330168989	0.019939760932761	0.00204609860149161	0.0127229319622503	0	0	0.00432862955588261	0.0121320407195403	0.0096696496070606	0.000825607027567019	0.000876723858286356	0.0013902695037433	0	0.00738901696518295	0.00173725721830374	0	0	0.000894750498823403	0	0	0	0	0	0	0	0	0.00327403688748227	0.0058059486090606	0.00461249293712019	0	0.00124704605964621
ASV_1019	0.0363454636318205	0	0.0506885190504351	0.110092753144524	0.0208197787898504	0.00670600858369099	0.0749737591842855	0.116390870907343	0.0116908277106019	0.179450369155045	0.12079726192873	0	0.138855510160485	0.351365685494564	0	0.127963601464472	0.0904725450622869	0	0.0529044545550735	0.168599946048017	0	0.160862982588948	0.108798652300565	0	0.0525220693695332	0.0485047478685894	0	0.0211929716399507	0.0283597433443227	0.0158801900736597	0.0435184681499211	0.012236692596801	0.003074179962495	0.00451311058625307	0.00732830820770519	0	0.00690615683882181	0.0229240123571343	0.0329821346770499	0.0942854800360744	0.0354563228754065	0.0584095902984452	0	0.0601214453195455	0.0590082166158231	0.031649575895683	0.00583294447036864	0.0730443516172476	0.0710563713879678	0.00890234131576605	0.397718352608718	0.0916893767669307	0.0771323891757547	0.0391768257553062	0.0293470286133529	0.00459316078359323	0.0189533037977682	0.00921489126428308	0.195490681610843	0.294595413121885	0.00317793243715639	0.00183600778467301	0	0	0.0167913776275882	0.19744851504394	0	0	1.8848868184171	0.0238074625573543	0.0363961221586209	0.210974173244959	0.0189889616340414	0.00350689543314542	0.0013902695037433	0.00181272715737191	0.922149317254832	0.203259094541538	0	0	0.151212834301155	0.0838618376225169	0.0487029631908131	0.00506149719086906	0.0127635676724358	0.016618810647118	0.192816528739515	0.0815105501541978	0.0918750499320923	0.0502018989413947	0.121924920790273	0.0357468202626815	0.0604955664208171	0.0336702436104478
ASV_1044	0.131752305665349	0.158269285510959	0.395652051477007	13.3322324058019	37.9388418998048	42.6837446351931	1.19958014694857	8.27387277971763	29.556082570646	0.0666529942575882	0.881820012079726	0.592364091559371	0	0.0430920180323522	0.11329624431405	0.0248818113958696	0.0556754123460227	0.021381227282446	0	0.00674399784192069	0.129884186600281	0.0236563209689629	0.0245674376162566	0	19.2089368321112	20.0772344831446	25.8420575531896	24.2987053020962	2.33967882590663	14.734373282191	22.0022121887976	0.104885936544008	7.89603123366842	6.34092037368556	0.103643216080402	1.84724689165186	2.18694966562691	0.0589474603469167	0.0458085203847916	0	0.16309908522687	0.0509924994668966	0	0.216437203150364	0.0222672515531408	0.0569692366122294	0.522048530097993	11.8400328699582	9.36522974893415	7.71832992076916	13.2084358155843	9.35741028449176	8.34958112827545	14.5853017767843	16.7131327953045	13.2053372528305	7.01509156814897	4.28123848138592	6.26128725959301	16.557914154346	10.72869990784	11.7302537362758	29.559748427673	14.9206669808568	12.6281654370481	27.8576324593082	34.2433971725155	24.8367275081494	18.048454089813	29.2474677517098	28.2400820567118	11.7960934615587	33.3025106709708	29.4701957724376	26.7814565853591	28.8975899792443	15.1533959921972	14.247246447309	3.72290577103298	5.49775665850272	36.910247577463	37.0669322291525	39.6403670665436	43.3179801251877	42.0355337724001	38.0007570791517	29.4340764510499	27.9161029553877	27.9443956219541	36.9104005238459	37.9551448998889	32.6034063260341	7.35311179249192	6.57380330342501
ASV_1070	0.487634970393591	4.83575291773413	1.66849708541015	3.65783172322682	4.65061808718282	5.49669170243205	10.5613035437597	6.79115429381104	3.17990513728372	8.13166529942576	9.88926917656533	0.748837625178827	2.04277817832252	4.80310262529833	1.23611275512792	1.93722674439271	2.67589950588072	1.56082959161856	5.12115120093112	7.42851362287564	1.66143522026193	4.35749432248297	3.94482855438178	6.70898351406154	1.68676645859847	3.30578512396694	3.08028652174686	3.0633477188656	3.45634372008933	1.23743327266286	1.41253694536619	3.49444978585788	0.997571397829629	1.00191055014818	3.04962311557789	0.534084645066454	0.376385547715789	3.22464440490356	3.62986715529088	3.19545789948348	2.36746933028071	0.837204127611048	4.44659976871713	2.23050562135514	0.79716760560244	2.33573870110141	1.50781614559029	5.29799812823849	6.66035054476551	9.12935101931808	0.863467476058402	1.84142831673586	0.854883980031282	0.811190745051045	0.99290780141844	1.54789518407092	4.00388542727854	4.81570217471434	4.71039451881365	2.68439745601718	24.3667969618966	24.991737964969	4.40251572327044	22.6598442514419	24.682275651453	2.18727940499453	12.1361802764618	22.8161239394387	1.17032155436882	19.7504545061034	22.0406092490267	0.655778055169746	3.94062234257738	3.94350391457203	4.89791946168765	6.09620143024173	1.64922858662883	1.14485250686217	0.766347229360017	3.75471869265175	1.27144045882806	1.78311232244877	4.39992822721214	2.05159352803226	2.54377903711645	4.09653682451459	0.394077576985869	0.665529440434275	2.24974035311976	4.276983520681	5.26765423087769	7.44686984698055	1.61183392723958	2.11311954807051
ASV_1071	0.00302878863598504	0	1.28410914927769	0	0.106701366297983	0.187768240343348	0	0	0.0668047297748681	0	0.0161063015904973	0	0	0	0.00507296616331569	0	0	0	0	0	0	0	0	0	0.0202007959113589	0.0503703150943044	0.227511064502942	0.105964858199753	0.0460845829345244	0.0488621233035682	0.038078659631181	0.00611834629840049	0.01229671984998	0.0270786635175184	0.00837520938023451	0.0134746126048876	0.00575513069901817	0.00436647854421605	0	0	0.183359841155674	0	0	0.0601214453195455	0	0	0.208527764815679	0.276198954552717	0.420022106426654	0.678061663550847	0.0183159767648752	0.0127346356620737	0	0.0161316341345378	0.0293470286133529	0.0114829019589831	0.0165841408230472	0.0774050866199779	0.189905233564819	0.167946917761075	0.438554676327581	0.385561634781331	0	0.208712044704773	0.343173780263834	0.010230493007458	0.264187940157315	0.229433345070023	0	0.126612414509566	0.165436918902822	0	0.0627461340950934	0.0429594690560314	0.0597815886609619	0.059819996193273	0.0118224271442927	0	0.00302306599353064	0.0244220691772554	0.0152107584799979	0.013627548613659	0.00768994155644417	0.0185588230331865	0.0146781028233012	0.016618810647118	0.00422225975342003	0.00756283455038949	0.0103858752097148	0.0349230601331442	0.0364945341140952	0.0288280808570012	0.0165741277865252	0.0124704605964621
ASV_1074	0	0.0307429547395389	0.039424403705894	0.00275231882861311	0.00780741704619388	0.00223533619456366	0.0099965012245714	0.00506047264814534	0.0050103547331151	0	0	0.00447067238912733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00385326757090012	0.00354496791804034	0	0.0108796170374803	0.00174809894240014	0.0169079897937225	0.0165480721495946	0	0	0.00230205227960727	0.00218323927210803	0.00183234081539166	0.00409936869722063	0.00607822677864111	0.00927136353943575	0.0130562912672063	0.0120242890639091	0.00668017546594224	0	0.0072911805879608	0.00913054395215595	0.0110532133270172	0.0133535119736491	0.0392485216390183	0.00509385426482948	0.0235682300259251	0.0161316341345378	0.00489117143555882	0.00229658039179662	0.0189533037977682	0.00921489126428308	0.00930908007670682	0.0192725971201233	0	0	0	0	0	0	0	0	0.0037874483960156	0	0	0.0281298897659945	0.00330242811026807	0	0.0041708085112299	0	0.0133002305373293	0	0	0	0	0	0.00128165692607403	0	0	0	0.00211112987671002	0	0	0	0	0.00115312323428005	0.0174028341758515	0.00124704605964621
ASV_1081	9.19843108748656	7.01622544833476	1.04333868378812	0.228442462774888	1.94664931685101	0.467185264663805	0.974658869395711	0.146753706796215	0.23548667245641	0.246103363412633	0.0322126031809946	0.169885550786838	0.162888194611338	0.241978255104747	0.0946953683818929	0.110190879038851	0.299255341359872	0	0.164003809120728	0.158483949285136	0.0595302521917956	0.151400454201363	0.168462429368617	0.120485468277058	0.262610346847666	0.88054773053747	0.0444357547857308	0.227342786683107	0.274735013648126	0.437316003566935	0.698108759904985	0.049820819858404	1.22352362507301	0.621304890707505	0.175879396984925	0.640656581123293	0.751620069291774	0.141910552687022	1.00961978928081	1.13962449782733	0.082056061511655	14.2658470781298	6.23717685679114	0.243491853544159	0.288360907613173	0.960037135502384	0.253733084461036	0.844575315574425	0.45791883783357	0.209205020920502	0.13606154168193	0.180831826401447	0.171405309279455	0.0714400940243818	0.2494497432135	0.158464047033966	0.27482290506764	0.11426465167711	0.10984714490514	3.34517221442141	0.83579623097213	0.908823853413138	1.88679245283019	1.10527615072152	1.2803425441036	11.1256611456106	0.319570114581228	0.277137307906364	12.2359832847277	0.306250541078694	0.445576768244935	4.29684066175566	0.0586180989572583	0.0797818711040583	0.069513475187165	0.0942618121833392	10.7066855825501	1.58611584031132	0	0	1.24996644685629	1.58708527700613	0.642110119963088	0.250544110948018	0.0746668708837494	0.151415830340409	0.548893767944604	0.92854801979782	0.198929455939922	1.27141765797228	1.16201914304199	1.39643223671314	0.0836993453219524	0.0505053654156716
ASV_1088	0	0.24025049814973	0.160513643659711	0.344039853576638	0.117111255692908	0.0536480686695279	0.274903783675713	0.030362835888872	0.0668047297748681	0.399917965545529	0.0724783571572378	0.143061516452074	0.27771102032097	0.288385043754972	0.0591846052386831	0.188390857711584	0.201823369754332	0.128287363694676	0.894085281980743	1.24426760183437	0.92001298841866	1.06926570779712	0.645772645913031	0.452555173528461	0.0989838999656587	0.335802100628696	0.170633298377206	0.0288995067817509	0.113438973377291	0.0622992072120494	0.063464432718635	0.0183550388952015	0.121430108518553	0.160967610909693	0.019891122278057	0.0771727812825381	0.186466234648189	0.0589474603469167	0.0806229958772332	0.0860867426416332	0.0445736630433681	0.0482110904050659	0.139888835005782	0.0450910839896591	0.104656082299762	0.181457568468583	0.0495800279981335	0.0547832637129357	0.00315806095057635	0.0534140478945963	0.125595269244858	0.0432977612510506	0.0428513273198637	0.0345677874311525	0.0489117143555882	0.0344487058769492	0.101874007913004	0.062661260597125	0.00930908007670682	0.0275322816001762	0.041313121683033	0.0348841479087871	0	0.0258084786462892	0.0346322163569007	0.0184148874134245	0.00449044657491188	0.0863214565609986	0.0504993119468747	0.0486970825036793	0.0860271978294676	0.0975755551257934	0.0198145686616084	0.0298086111817361	0.0736842836983949	0.0262845437818927	0.0266004610746586	0	0.00529036548867862	0.129088079936921	0.0384742714494063	0.0943445673253315	0.0230698246693325	0.0202459887634762	0.012125389288814	0.0147722761307716	0.0788155153971739	0.128568187356621	0.075896780378685	0.049110553312234	0.053912379941277	0.096862351679524	0.000828706389326262	0.0130939836262852
